★滿意寶寶【輕巧男女褲】任買6包現折90元 再送四合一彈珠檯,商品組合價
買補體素液態奶水系列任1箱送2罐再送衛生紙乙袋,"$1,450"
Dr.Satin魚子特潤精純乳霜45ml【Dr.Satin消費滿1500元送魚子褪黑淡斑精華10ml+美白黃金胜肽面膜一片，送完為止】,$990
Dr.Satin魚子高水感保濕奇蹟乳120ml【Dr.Satin消費滿1500元送魚子褪黑淡斑精華10ml+美白黃金胜肽面膜一片，送完為止】,$690
Dr.Satin美白水潤防曬凝乳spf50/100ml【Dr.Satin消費滿1500元送魚子褪黑淡斑精華10ml+美白黃金胜肽面膜一片，送完為止】,$445
Dr.Satin魚子奇蹟柔瑕CC霜30ml【Dr.Satin消費滿1500元送魚子褪黑淡斑精華10ml+美白黃金胜肽面膜一片，送完為止】,$445
Dr.Satin魚子玫瑰保濕噴霧110ml 【Dr.Satin消費滿1500元送魚子褪黑淡斑精華10ml+美白黃金胜肽面膜一片，送完為止】,$300
Dr.Satin魚子EGF特潤肌因露30ml【Dr.Satin消費滿1500元送魚子褪黑淡斑精華10ml+美白黃金胜肽面膜一片，送完為止】,$640
Dr.Satin保濕清透spf50隔離乳-粉【Dr.Satin消費滿1500元送魚子褪黑淡斑精華10ml+美白黃金胜肽面膜一片，送完為止】,$490
Dr.Satin保濕清透隔離乳spf50-膚50ml 【Dr.Satin消費滿1500元送魚子褪黑淡斑精華10ml+美白黃金胜肽面膜一片，送完為止】,$490
蔻蘿蘭明星養髮禮盒組【蔻蘿蘭髮品消費滿888元送養髮洗髮精100ml 消費滿1200元送澎鬆洗髮精200ml，送完為止】,$990
雅漾控油清爽淨膚乳125ml【雅漾消費滿1499元送澎派慕斯活泉水旅行組 消費滿2499元送安敏保濕水凝乳50ml，送完為止】,$960
雅漾密集美白精華液50ml【雅漾消費滿1499元送澎派慕斯活泉水旅行組 消費滿2499元送安敏保濕水凝乳50ml，送完為止】,"$1,980"
Dr.Satin魚子EGF活膚精華安瓶10mlx2入【Dr.Satin消費滿1500元送魚子褪黑淡斑精華10ml+美白黃金胜肽面膜一片，送完為止】,$500
Dr.Satin魚子美白黃金面膜3入【Dr.Satin消費滿1500元送魚子褪黑淡斑精華10ml+美白黃金胜肽面膜一片，送完為止】,$150
蔻蘿蘭控油澎鬆乾洗髮噴霧150ml【蔻蘿蘭髮品消費滿888元送養髮洗髮精100ml 消費滿1200元送澎鬆洗髮精200ml，送完為止】,$390
Dr.Satin魚子高水感保濕菁露150ml 【Dr.Satin消費滿1500元送魚子褪黑淡斑精華10ml+美白黃金胜肽面膜一片，送完為止】,$490
Dr.Satin魚子水動能黃金面膜3入【Dr.Satin消費滿1500元送魚子褪黑淡斑精華10ml+美白黃金胜肽面膜一片，送完為止】,$150
Dr.Satin高效即白安瓶10mlx2【Dr.Satin消費滿1500元送魚子褪黑淡斑精華10ml+美白黃金胜肽面膜一片，送完為止】,$500
Dr.Satin魚子藍銅復元膜100ml【Dr.Satin消費滿1500元送魚子褪黑淡斑精華10ml+美白黃金胜肽面膜一片，送完為止】,$490
Dr.Satin魚子高效保濕面膜3入【Dr.Satin消費滿1500元送魚子褪黑淡斑精華10ml+美白黃金胜肽面膜一片，送完為止】,$150
Dr.Satin魚子角鯊修復菁萃30ml【Dr.Satin消費滿1500元送魚子褪黑淡斑精華10ml+美白黃金胜肽面膜一片，送完為止】,$790
Dr.Satin魚子雪白玫瑰菁萃30ml【Dr.Satin消費滿1500元送魚子褪黑淡斑精華10ml+美白黃金胜肽面膜一片，送完為止】,$790
Dr.Satin魚子保濕修復晚安凍膜100ml【Dr.Satin消費滿1500元送魚子褪黑淡斑精華10ml+美白黃金胜肽面膜一片，送完為止】,$395
Dr.Satin魚子奇蹟痘痘修護精華20ml【Dr.Satin消費滿1500元送魚子褪黑淡斑精華10ml+美白黃金胜肽面膜一片，送完為止】,$295
Dr.Satin魚子奇蹟藍銅保濕噴霧110ml 【Dr.Satin消費滿1500元送魚子褪黑淡斑精華10ml+美白黃金胜肽面膜一片，送完為止】,$300
Dr.Satin魚子煥膚杏仁酸菁萃30ml【Dr.Satin消費滿1500元送魚子褪黑淡斑精華10ml+美白黃金胜肽面膜一片，送完為止】,$790
媽咪莉娜熱感纖體緊緻乳150ml【媽咪莉娜系列消費滿1500元送舒護私密潔露200ml，送完為止】,$799
蔻蘿蘭寶寶清潔保濕禮盒【蔻蘿蘭寶寶消費滿990元送清潔洗髮沐浴精25mlx2，送完為止】,$899
百洛專業護膚油200ml+60ml,"$1,099"
Dr.Satin魚子高修護黃金胜肽面膜3入【Dr.Satin消費滿1500元送魚子褪黑淡斑精華10ml+美白黃金胜肽面膜一片，送完為止】,$150
Dr.Satin魚子美白激光奇蹟乳120m【Dr.Satin消費滿1500元送魚子褪黑淡斑精華10ml+美白黃金胜肽面膜一片，送完為止】,$580
蔻蘿蘭蓬鬆洗髮精200ml【蔻蘿蘭髮品消費滿888元送養髮洗髮精100ml 消費滿1200元送澎鬆洗髮精200ml，送完為止】,$259
雅漾控油清爽潔膚凝膠400ml【雅漾消費滿1499元送澎派慕斯活泉水旅行組 消費滿2499元送安敏保濕水凝乳50ml，送完為止】,$899
衛蓓欣VBC全效護膚膏100ml 送慕之幼免用水潔淨液50ml一瓶,$416
雅漾活泉玻尿酸卸妝乳200ml 【雅漾消費滿1499元送澎派慕斯活泉水旅行組 消費滿2499元送安敏保濕水凝乳50ml，送完為止】,"$1,080"
媽咪莉娜美體緊實霜150ml【媽咪莉娜消費滿1500元送舒護私密潔露200ml，送完為止】,$799
Dr.Satin魚子無油全能卸妝液220ml【Dr.Satin消費滿1500元送魚子褪黑淡斑精華10ml+美白黃金胜肽面膜一片，送完為止】,$445
雅漾逆齡緊緻精華乳(日)30ml 【雅漾消費滿1499元送澎派慕斯活泉水旅行組 消費滿2499元送安敏保濕水凝乳50ml，送完為止】,"$1,880"
Dr.Satin魚子EGF超時空膠囊30粒瓶【Dr.Satin消費滿1500元送魚子褪黑淡斑精華10ml+美白黃金胜肽面膜一片，送完為止】,$690
Dr.Satin魚子EGF珍珠女神霜45ml【Dr.Satin消費滿1500元送魚子褪黑淡斑精華10ml+美白黃金胜肽面膜一片，送完為止】,$990
慕之幼多慕雙潔乳500mlx3,"$1,224"
百洛專業護膚油25ml,$179
Dr.Satin魚子粉刺淨痘調理菁萃15ml【Dr.Satin消費滿1500元送魚子褪黑淡斑精華10ml+美白黃金胜肽面膜一片，送完為止】,$460
雅漾24H全效活泉保濕精華30ml【雅漾消費滿1499元送澎派慕斯活泉水旅行組 消費滿2499元送安敏保濕水凝乳50ml，送完為止】,"$1,340"
雅漾24H全效活泉保濕精華乳40ml 滋潤型【雅漾消費滿1499元送澎派慕斯活泉水旅行組 消費滿2499元送安敏保濕水凝乳50ml，送完為止】,"$1,085"
雅漾24H全效活泉保濕精華乳40ml 清爽型【雅漾消費滿1499元送澎派慕斯活泉水旅行組 消費滿2499元送安敏保濕水凝乳50ml，送完為止】,"$1,085"
Dr.Satin魚子淨痘黃金胜肽面膜3入 【Dr.Satin消費滿1500元送魚子褪黑淡斑精華10ml+美白黃金胜肽面膜一片，送完為止】,$150
雅漾清爽抗UV隔離乳40mlx2入組 【雅漾消費滿1499元送澎派慕斯活泉水旅行組 消費滿2499元送安敏保濕水凝乳50ml，送完為止】,"$1,670"
雅漾逆齡緊緻精華乳(夜)30ml 【雅漾消費滿1499元送澎派慕斯活泉水旅行組 消費滿2499元送安敏保濕水凝乳50ml，送完為止】,"$1,880"
【限時優惠 8/1~8/31】妖怪手錶PP漱口杯,$49
【限時優惠 8/1~8/31】Nuby冰膠固齒玩具-動物 (款式隨機出貨),$79
【限時優惠 8/1~8/31】小小兵不鏽鋼隔熱杯300ml,$219
媽咪小站無菌母乳儲存袋x20入,$94
六甲村產婦免洗加大棉褲5入,$130
媽媽髮寶頭皮健康清爽噴霧115ml,$399
媽媽髮寶孕期舒爽洗髮精350ml,$360
★滿意寶寶【輕巧男女褲】任買6包現折90元 再送四合一彈珠檯,商品組合價
買雪印金T3成長配方900g 6罐送城市軌道組一組,商品組合價
買雪印金T3成長配方900g 12罐送廚房遊戲組一組,商品組合價
★滿意寶寶【瞬潔乾爽M-XL】8/1-8/10任買4包送輕巧褲M-XXL任一包,商品組合價
★滿意寶寶【輕巧男女褲】任買9包現折120元 再送豪華木質火車組,商品組合價
★滿意【活潑寶寶系列】任2包折50元,商品組合價
★滿意寶寶【極緻呵護】任買3包送長頸鹿啾啾玩水組乙組,商品組合價
★滿意寶寶【瞬潔乾爽系列】任買9包現折160元 再送豪華木質火車組,商品組合價
★滿意寶寶【輕巧男女褲系列】任買3包現折30元 再送長頸鹿啾啾玩水組,商品組合價
買優兒A+/優童A+1700g任12罐送迷你高爾夫電動碰碰車,商品組合價
優兒A+1.7kg(新升級)2入特惠組 $1888,"$1,888"
優童A+1.7kg(新升級)2入特惠組 $1688,"$1,688"
買優兒A+/優童A+1700g任6罐送多用途遊戲桌椅組,商品組合價
買豐力富Nature成長奶粉1.5kg/兒童奶粉1.5kg 4罐送鯨魚與朋友們的夏日沐浴組,商品組合價
★好奇【新升級頂級守護】任買4包折100元 再送益智拆裝套組乙台,商品組合價
★噓噓樂【輕柔乾爽系列】任買2包就現折100元,商品組合價
★滿意寶寶【瞬潔乾爽】任買6包現折120元 再送四合一彈珠檯,商品組合價
買優兒A+/優童A+1700g 任3罐送漾彩酷炫爵士鼓,商品組合價
優兒A+親舒消化配方奶粉900g 買2罐折100元,商品組合價
★滿意寶寶【極緻呵護】任買9包送豪華木質火車組乙組,商品組合價
★8/1-8/10幫寶適【一級幫 S/M/L/XL】任買6包折100元 再送樂團電子琴一組,商品組合價
★好奇【耀金級清新乾爽、好動褲】任14包送黑旋風平衡車乙台,商品組合價
★好奇【新升級頂級守護】任買14包折350元 再送黑旋風平衡車乙台,商品組合價
★康乃馨【寶貝天使 XXL25 】買一送一,$365
★康乃馨【寶貝天使 M50/L42/XL36】任買3包699元,商品組合價
買亞培心美力成長/兒童奶粉1700g 3罐送歡樂沙灘戲水桶,商品組合價
★【麗貝樂系列】特價88折 任買6包 送歡樂釣魚烹飪小船乙組,商品組合價
★好奇【新升級頂級守護】任買2包現折50元,商品組合價
★好奇【新升級頂級守護M、好動褲M尺寸】單包嚐鮮價359元,$359
買豐力富Nature成長奶粉1.5kg/兒童奶粉1.5kg 2罐送海馬小畫家,商品組合價
★好奇【耀金級清新乾爽、好動褲】任4包送益智拆裝套組乙組,商品組合價
★滿意寶寶【極緻呵護M/L】4包送MOONY褲型(L-XXL)一包,商品組合價
滿意moony玩水褲男用M3P【特價125元】,$125
滿意moony玩水褲男用L3P【特價125元】,$125
滿意moony玩水褲男用XL3P【特價125元】,$125
滿意moony玩水褲女用XL3P【特價125元】,$125
滿意moony玩水褲女用L3P 【特價125元】,$125
滿意moony玩水褲女用M3P【特價125元】,$125
買亞培心美力成長/兒童奶粉1700g 6罐送木製收納推車,商品組合價
★滿意寶寶【極緻呵護 母乳墊】任買2包現折40元,商品組合價
★【Moony產褥墊】任買2包 折20元,商品組合價
★滿意寶寶【Moony頂級男女褲型】任買2包現折30元,商品組合價
桂格子母牌愛美斯 任2盒現折30元,商品組合價
★大王【珍珠棉柔版/香香褲】任買2包送獅王奈米樂洗衣精一瓶,商品組合價
★大王【珍珠棉柔版/香香褲】任買6包送印地安遊戲帳篷,商品組合價
★大王【國際版】任買3包588元 再送大王濕巾70抽一包,商品組合價
★大王【境內版黏貼型/褲型】任買3包送獅王奈米樂一瓶,商品組合價
★大王【境內版黏貼型/褲型】任買8包送印地安遊戲帳篷,商品組合價
★大王【境內版黏貼型NB】單包特價188元 買2包送濕巾70抽1包,商品組合價
★大王【境內版 黏貼型S】單包特價288元 買2包送濕巾70抽1包,商品組合價
★大王【樂樂褲】任買3包特價888元,商品組合價
★大王【戲水褲】買2包送大王濕巾70抽1包,商品組合價
★妙而舒【妙兒褲】任買3包現折30元 再送熱帶魚泡泡槍,商品組合價
★妙而舒【妙兒褲】任買12包現折180元 再送兒童開心遊戲帳篷乙組,商品組合價
★妙而舒【妙兒褲】任買8包現折120元 再送歡樂BBQ燒烤爐乙組,商品組合價
★幫寶適【一級幫初生禮盒組及玩具禮盒組】,$985
★幫寶適【一級幫NB/S、敏感肌NB/S】任3包送Sarara洗衣精一罐,商品組合價
★幫寶適【一級幫拉拉褲箱裝】任2箱折80元,商品組合價
買雀巢水解成長奶粉買8罐送小鴨餐具五件組,商品組合價
金美滿OPO超護幼兒成長配方900g 買6罐送薇蕾德兒童洗髮沐浴乳舒芙香草150ml,商品組合價
買雀巢水解成長奶粉買4罐送親子同樂野餐墊,商品組合價
★妙而舒【金緻柔點】任買12包送兒童開心遊戲帳篷乙組,商品組合價
★妙而舒【瞬吸舒爽】任買12包現折300元 再送兒童開心遊戲帳篷乙組,商品組合價
★妙而舒【瞬吸舒爽】任買8包現折200元 再送歡樂BBQ燒烤爐乙組,商品組合價
★妙而舒【瞬吸舒爽】任買4包現折100元 再送熱帶魚泡泡槍乙組,商品組合價
★妙而舒【金緻柔點】任買3包送熱帶魚泡泡槍,商品組合價
★妙而舒【金緻柔點】任買8包送歡樂BBQ燒烤爐乙組,商品組合價
★8/1-8/10幫寶適【一級幫 S/M/L/XL】任買12包折300元 再送BBQ烤肉組+聲光小鋼琴一組,商品組合價
★8/1-8/10幫寶適【一級幫 S/M/L/XL】任買4包折100元 再送河馬音樂鼓一組,商品組合價
★滿意寶寶【瞬潔乾爽系列】任買3包現折40元 再送長頸鹿啾啾玩水組,商品組合價
買S-26金幼兒樂/金學兒樂1600g 任6罐送兒童爬行地墊,商品組合價
買S-26金幼兒樂/金學兒樂1600g 任2罐送純厚浴巾,商品組合價
五月花嬰兒超厚柔濕巾隨身包20抽2入,$55
優生清爽抗菌濕巾80p,$43
康乃馨HI-water水濕巾(補)80p3入,$99
育兒適超柔濕巾80p1入,$39
沙威隆濕紙巾10p4入,$99
賀比潔膚濕巾(加厚)80p,$59
賀比潔膚濕巾(薄)80p,$49
kuku柔濕巾80抽3入,$175
貝恩EDI無香料嬰兒濕巾80P*3入,$169
黃鴨抗菌濕巾80抽,$69
黃鴨嬰兒柔濕巾20抽,$29
PUKU手口專用純水柔濕巾25抽,$39
nac嬰兒全棉柔濕巾60抽,$136
bab成人專用護膚綠茶柔濕巾50p,$75
nac嬰兒乾式柔細紗布巾80p,$79
nac嬰兒濕巾加熱器 贈濕巾60Px2入,"$1,199"
立得清酒精擦濕巾10抽3入,$45
白天使成人濕巾100抽,$55
五月花嬰兒超厚柔濕巾80抽3入,$149
好奇綠茶嬰兒濕巾一般100抽3入組,$139
幫寶適嬰兒潔膚濕巾(補)56p*3入,$129
好奇純水嬰兒濕巾厚型80抽3入組,$129
好奇綠茶嬰兒濕巾厚型80抽3入組,$139
康乃馨水寶貝兒童濕巾-混裝8Px5入,$69
嬌生純水柔濕巾100P3入-一般型,$119
嬌生純水柔濕巾80PX3入-加厚,$119
康乃馨超厚濕巾80P(補),$45
立得清酒精擦濕巾50抽,$65
寶貝熊乾濕二用紙巾60p,$48
Nuby竹纖維食鹽水柔濕巾80抽3入,$169
貝恩嬰兒保養柔濕巾80P*3入,$160
貝恩嬰兒保養柔濕巾20P*3入,$79
奈森克林75%酒精濕巾24片彩盒,$89
奈森克林酒精濕巾20p,$25
奈森克林酒精濕巾60張掀蓋,$49
奈森克林海淨嬰兒濕巾20入,$12
奈森克林嬰兒濕巾10P*6入,$55
買桂格指定商品任2箱送玻璃纖維強化抗風傘,商品組合價
完膳全新均衡營養配方粉850g 買2罐特價1200元,商品組合價
百仕可營養素任買2箱送靈活6件收納組,商品組合價
百仕可復易佳6000營養素900g 買3罐送靈活6件收納組,商品組合價
倍速系列 任買2箱送法國夢特嬌纖絨涼被,商品組合價
買桂格完膳營養素腫瘤配方一箱折200元,"$3,760"
買桂格完膳透析配方1箱折100元,"$1,690"
克寧銀養奶粉任買一罐 送泡舒天然洗潔精1000g一瓶,$695
買三多保健產品滿599元送三多維他命E(10粒)一盒,$369
買倍速力一箱送3罐,"$2,275"
買桂格完膳液態全系列任1箱送2罐(限同品項),"$1,248"
買亞培安素液體系列任2箱送三折防風自動傘,商品組合價
買S-26惠氏媽咪DHA藻油膠囊60T 送悅活陶瓷湯碗二件組,"$1,780"
買亞培葡勝納液體系列任2箱送多功能防風傘,商品組合價
買補體素液態奶水系列任1箱送2罐再送衛生紙乙袋,"$1,450"
媽咪小站防溢乳墊42入,$115
百伊儂金盞花兒童牙膏(覆+莓) 70g,$224
nac牛奶護膚禮盒,$710
PUKU純毛360度造型奶瓶刷,$109
nac紫外線消毒烘乾機促銷組,"$3,380"
Nuby自然固齒器第3階段6m+,$150
Nuby自然固齒器第2階段3m+,$225
黃鴨彈跳保溫保冷水壺420cc,$186
傳佳知寶兒童學習筷,$190
黃鴨舒柔竹棉澡巾2入,$93
日製黏耳棒50入,$115
黃鴨嬰幼兒指甲剪,$93
亞米兔吸水純棉兩用浴巾藍/粉75CM*75CM,$485
Simba 多功能旋轉掛勾2入,$133
PUKU乳膠護頭枕,$584
PUKU新生兒帽子,$149
PUKU 魔術襪0-36M,$126
別蚊我滾珠乳液(嬰幼)100ml+30ml【買別蚊我系列商品贈大甲媽祈福扇 數量有限 送完為止】,$270
別蚊我滾珠乳液(全家)100ml+30ml【買別蚊我系列商品贈大甲媽祈福扇 數量有限 送完為止】,$270
小不叮全家驅蚊噴霧200ml-升級版【凡購買小不叮系列商品任2款即贈小不叮驅蚊彈簧圈1個 數量有限 送完為止】,$460
小不叮嬰幼驅蚊乳液100ml-升級版【凡購買小不叮系列商品任2款即贈小不叮驅蚊彈簧圈1個 數量有限 送完為止】,$310
小不叮嬰幼驅蚊噴霧120ml-升級版【凡購買小不叮系列商品任2款即贈小不叮驅蚊彈簧圈1個 數量有限 送完為止】,$320
小不叮全家驅蚊噴霧120ml-升級版【凡購買小不叮系列商品任2款即贈小不叮驅蚊彈簧圈1個 數量有限 送完為止】,$320
小不叮嬰幼驅蚊滾珠乳液100ml-升級版【凡購買小不叮系列商品任2款即贈小不叮驅蚊彈簧圈1個 數量有限 送完為止】,$330
小不叮嬰幼驅蚊滾珠乳液30ml升級版【凡購買小不叮系列商品任2款即贈小不叮驅蚊彈簧圈1個 數量有限 送完為止】,$165
小不叮嬰幼驅蚊噴霧25ml-升級版【凡購買小不叮系列商品任2款即贈小不叮驅蚊彈簧圈1個 數量有限 送完為止】,$135
小不叮全家驅蚊噴霧25ml-升級版【凡購買小不叮系列商品任2款即贈小不叮驅蚊彈簧圈1個 數量有限 送完為止】,$135
小不叮嬰幼驅蚊噴霧200ml-升級版【凡購買小不叮系列商品任2款即贈小不叮驅蚊彈簧圈1個 數量有限 送完為止】,$460
Simba LCD超靜音八段電動吸乳器【買就送立體母乳保鮮袋260ml】【小獅王辛巴全系列商品滿$888送拋棄式雙層奶粉袋12入 送完為止】,"$3,485"
nac抗菌洗衣精(補)1000mlX3入,$399
黃鴨長方型身高圖兩用巾,$326
Simba元氣綿柔初生褲60cm  黃/藍/粉,$175
Simba元氣綿柔初生褲50cm  黃/藍/粉,$175
PUKU寶貝禮盒,$560
黃鴨親乳感安撫奶嘴初生0m+,$99
黃鴨攜帶式可拆防水圍兜,$199
Simba元氣綿柔護手套  黃/藍/粉,$84
Simba元氣綿柔反袖肚衣50cm  黃/藍/粉,$210
黃鴨寬口葫蘆玻璃奶瓶280ml,$180
Kitty白點舒夢枕,$175
雪芙蘭親貝比全效乳液200ml,$166
雪芙蘭親貝比幸福禮盒8入組,$539
別蚊我噴霧(全家)50ml+50ml(補)【買別蚊我系列商品贈大甲媽祈福扇 數量有限 送完為止】,$188
別蚊我噴霧(全家)200ml+200ml(補)【買別蚊我系列商品贈大甲媽祈福扇 數量有限 送完為止】,$405
別蚊我驅蚊天后御守夾+天后吊飾【買別蚊我系列商品贈大甲媽祈福扇 數量有限 送完為止】,$150
PUKU卡哇伊玻璃奶瓶150cc,$126
PUKU 微笑安全剪刀,$57
nac觸控式消毒烘乾鍋,"$3,290"
Simba元氣綿柔後黏圍兜  黃/藍/粉,$133
nac酵素洗衣精組(1200mlx1罐+1000mlx2包)【Nac洗衣精促銷組任買3組送Nac酵素衣物去漬劑300ml一罐 數量有限 送完為止】,$460
Simba元氣綿柔透氣枕   黃/藍/粉,$273
PUKU花木馬寶寶枕,$178
Nuby學習吸盤碗,$150
黃鴨彩色加大四層奶粉盒,$67
黃鴨造型安全別針5入,$53
貝恩歡樂洗澡Play組(泡泡浴露1000mlx2+小章魚洗澡玩具),"$1,099"
黃鴨保潔盒雙色造型固齒器,$113
Simba 幼兒三層防護口罩5入,$32
Kitty尿墊,$336
PUKU黏扣圍兜,$107
聖哥小飛象啾啾圍兜,$120
Nuby蔬果棒(圈圈款) 顏色隨機出貨,$139
Simba 草本長效驅蚊夾 王子款【小獅王辛巴全系列商品滿$888送拋棄式雙層奶粉袋12入 送完為止】,$90
PUKU 嬰兒凡士林100g,$113
Nuby安全指甲剪,$110
黃鴨兒童牙刷3-6y,$53
施巴嬰兒全效柔護面霜50ml 贈嬰兒全效柔護面霜10mlx2,$499
黃鴨媽咪乳感PPSU寬口防脹奶瓶 240ml/360ml,$286
黃鴨抗菌盒圈圈固齒器,$93
黃鴨抗菌滑蓋練習杯250ml,$186
PUKU彈跳練習杯180ml 藍,$129
PUKU造型乳牙刷,$48
Nuby蔬果棒替換網3入,$69
黃鴨吸管清潔刷 2入,$110
黃鴨紗布手帕3入,$85
Nuby防水圍兜,$150
PUKU 夏威夷長方浴巾 藍,$259
Simba蘿蔓晶鑽標準玻璃大奶瓶240ml 藍色【小獅王辛巴全系列商品滿$888送拋棄式雙層奶粉袋12入 送完為止】,$135
Simba蘿蔓晶鑽標準玻璃小奶瓶120ml 藍色【小獅王辛巴全系列商品滿$888送拋棄式雙層奶粉袋12入 送完為止】,$129
Simba蘿蔓晶鑽寬口葫蘆玻璃大奶瓶270ml 藍色【小獅王辛巴全系列商品滿$888送拋棄式雙層奶粉袋12入 送完為止】,$177
黃鴨彈跳水壺600cc,$160
雪芙蘭親貝比護膚膏50g,$135
蛋黃哥滿版紗布肚衣,$132
Nuby卡拉防漏雙耳飲嘴杯240ml,$150
Nuby卡拉雙耳彈性吸管杯300ml,$165
Nuby卡拉防漏水杯360ml,$155
nac草本防蚊貼片20入 檸檬,$155
施巴嬰兒防曬乳200mlX1  贈嬰兒洗髮乳20ml+嬰兒面霜10ml+泡泡露10ml,$759
PUKU 防護安全口罩S,$63
Nuby食物研磨碗 (顏色隨機出貨),$188
PUKU拇指初生安撫奶嘴,$60
別蚊我噴霧(嬰幼)200ml+200ml(補)【買別蚊我系列商品贈大甲媽祈福扇 數量有限 送完為止】,$405
"別蚊我嬰幼驅蚊水感乳100ml+100ml(補)
【買別蚊我系列商品贈大甲媽祈福扇 數量有限 送完為止】",$270
別蚊我驅蚊噴霧(嬰幼)100ml+100ml(補)【買別蚊我系列商品贈大甲媽祈福扇 數量有限 送完為止】,$270
黃鴨初生拇指型夜光安撫奶嘴,$80
Nuby卡拉防漏雙耳飲嘴杯270m(幾合款),$188
KUKU星燦PPSU寬口葫蘆成長奶瓶280ml【KUKU系列商品消費滿1399元送馬克杯一個，共6款(隨機送) 數量有限，送完為止】,$300
KUKU星燦PPSU寬口奶瓶160ml【KUKU系列商品消費滿1399元送馬克杯一個，共6款(隨機送) 數量有限，送完為止】,$213
kuku 星燦PPSU寬口奶瓶300ml【KUKU系列商品消費滿1399元送馬克杯一個，共6款(隨機送) 數量有限，送完為止】,$275
KUKU星燦PPSU標準奶瓶140ml【KUKU系列商品消費滿1399元送馬克杯一個，共6款(隨機送) 數量有限，送完為止】,$204
kuku 星燦PPSU標準奶瓶240ml【KUKU系列商品消費滿1399元送馬克杯一個，共6款(隨機送) 數量有限，送完為止】,$233
黃鴨造型不鏽鋼學習筷(附盒),$199
PUKU幼兒枕,$249
nac環保洗衣粉1.72kg,$200
別蚊我噴霧(嬰幼)50ml+50ml(補)【買別蚊我系列商品贈大甲媽祈福扇 數量有限 送完為止】,$188
PUKU側開式單入保溫袋,$260
Nuby矽膠餵食器2階段組,$199
nac酵素洗衣精(補)1000ml3入,$425
nac酵素衣物去漬劑300ml,$138
nac酵素奶蔬慕斯促銷組(700mlX1罐+600ml(補)X1包),$345
Puku粉撲盒+兔毛粉撲,$149
雪芙蘭親貝比溫和洗衣精促銷組1000mlx1罐+800mlx2包,$269
雪芙蘭親貝比奶瓶清潔劑促銷組700ml+600ml【買親貝比任一款即送兒童身高尺/買親貝比任一商品(含促銷組)滿399元即贈輕便外出旅行組 數量有限 送完為止】,$215
PUKU 水果保暖防塵口罩,$126
NE木糖醇兒童牙膏 水果50ml【買木糖醇兒童牙膏任一款贈貝恩嬰兒保養柔濕巾8抽/1包】,$135
Nuby不銹鋼吸盤碗,$229
PUKU 酵素爽身粉餅30g,$128
Simba元氣綿柔肚圍-S 黃/藍/粉,$168
新幹線造型驅蚊貼片12枚入,$105
Simba元氣綿柔肚圍-M 黃/藍/粉,$182
nac抗菌洗衣精組(1200mlx1罐+1000mlx2包)【Nac洗衣精促銷組任買3組送Nac酵素衣物去漬劑300ml一罐 數量有限 送完為止】,$430
SimbaLCD五段式定溫調乳器,"$3,990"
Simba元氣綿柔反袖肚衣60cm 黃/藍/粉,$210
Simba元氣綿柔肚衣套裝50cm  黃/藍/粉,$378
Simba元氣綿柔肚衣套裝60cm,$378
Simba元氣綿柔護腳套  黃/藍/粉,$84
nac草本精油驅蚊噴液90ml,$189
Dentinox木糖醇兒童牙膏50ml (不含氟配方)【買木糖醇兒童牙膏任一款贈貝恩嬰兒保養柔濕巾8抽/1包】,$135
NE木糖醇兒童牙膏 香蕉蘋果50ml【買木糖醇兒童牙膏任一款贈貝恩嬰兒保養柔濕巾8抽/1包】,$135
PUKU保溫彈跳水壺375cc,$200
PUKU彩色鴨便器,$435
